warning_id,top_section_id,top_section_title,topic_section_id,topic_section,type,warning_text
ecls_bio_becls_a2_a108602860.SL32874815.9620,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a107470052.SL107470053.9613,System limits,Warning,"Due to its limits, the system may not react, or it may react too late or in a manner that is not consistent with normal use. There may be a risk of accident or risk of damage to property. Actively intervene as warranted. Refer to the information in this Owner’s Manual regarding the scope of the system’s operation and limitations."
ecls_bio_becls_a2_a108481510.SL51697258.9673,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147683.SL106967297.9631,Forward Collision Mitigation,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480975.SL25066460.9678,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147683.SL106967297.9631,Forward Collision Mitigation,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a109630060.SL25066462.9683,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147683.SL106967297.9631,Forward Collision Mitigation,Warning,Individual functions may not work correctly when towing with Front Collision Warning enabled or Cruise Control switched on. There is a risk of accident. Switch off Front Collision Warning and Cruise Control before towing.
ecls_bio_becls_a2_a108602860.SL32874815.9737,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a107090408.SL107087933.9730,System limits,Warning,"Due to its limits, the system may not react, or it may react too late or in a manner that is not consistent with normal use. There may be a risk of accident or risk of damage to property. Actively intervene as warranted. Refer to the information in this Owner’s Manual regarding the scope of the system’s operation and limitations."
ecls_bio_becls_a2_a108481510.SL51697258.9773,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147694.SL52420.9754,Warning function in forward collision situations / Approach control warning with light braking function,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480975.SL25066460.9778,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147694.SL52420.9754,Warning function in forward collision situations / Approach control warning with light braking function,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a109630060.SL25066462.9783,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147694.SL52420.9754,Warning function in forward collision situations / Approach control warning with light braking function,Warning,Individual functions may not work correctly when towing with Front Collision Warning enabled or Cruise Control switched on. There is a risk of accident. Switch off Front Collision Warning and Cruise Control before towing.
ecls_bio_becls_a2_a108481510.SL51697258.9822,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147775.SL107009130.9808,Warning function for oncoming traffic,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480975.SL25066460.9827,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147775.SL107009130.9808,Warning function for oncoming traffic,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a109630060.SL25066462.9832,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147775.SL107009130.9808,Warning function for oncoming traffic,Warning,Individual functions may not work correctly when towing with Front Collision Warning enabled or Cruise Control switched on. There is a risk of accident. Switch off Front Collision Warning and Cruise Control before towing.
ecls_bio_becls_a2_a108481510.SL51697258.9872,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147788.SL107009141.9854,Warning function for turning with oncoming traffic,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480975.SL25066460.9877,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147788.SL107009141.9854,Warning function for turning with oncoming traffic,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a109630060.SL25066462.9882,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147788.SL107009141.9854,Warning function for turning with oncoming traffic,Warning,Individual functions may not work correctly when towing with Front Collision Warning enabled or Cruise Control switched on. There is a risk of accident. Switch off Front Collision Warning and Cruise Control before towing.
ecls_bio_becls_a2_a108481510.SL51697258.9924,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147822.SL12283524.9907,Warning function for pedestrians / Daytime Pedestrian Collision Mitigation,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480975.SL25066460.9929,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147822.SL12283524.9907,Warning function for pedestrians / Daytime Pedestrian Collision Mitigation,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a109630060.SL25066462.9934,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147822.SL12283524.9907,Warning function for pedestrians / Daytime Pedestrian Collision Mitigation,Warning,Individual functions may not work correctly when towing with Front Collision Warning enabled or Cruise Control switched on. There is a risk of accident. Switch off Front Collision Warning and Cruise Control before towing.
ecls_bio_becls_a2_a108481510.SL51697258.9982,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147844.SL52420.9962,Warning function at intersections / Intersection warning with City light braking function,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480975.SL25066460.9987,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147844.SL52420.9962,Warning function at intersections / Intersection warning with City light braking function,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a109630060.SL25066462.9992,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109147844.SL52420.9962,Warning function at intersections / Intersection warning with City light braking function,Warning,Individual functions may not work correctly when towing with Front Collision Warning enabled or Cruise Control switched on. There is a risk of accident. Switch off Front Collision Warning and Cruise Control before towing.
ecls_bio_becls_a2_a108481541.SL52630.10038,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109371248.SL35727220.10018,Evasion Assistant,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480978.SL51697256.10043,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109371248.SL35727220.10018,Evasion Assistant,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a108481510.SL51697258.10087,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109148453.SL107009151.10069,Exit warning,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480975.SL25066460.10092,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109148453.SL107009151.10069,Exit warning,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a108712966.SL9716795.10171,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109148673.SL52636.10148,Lane Departure Warning with active return / Lane Departure Warning,Warning,The system cannot serve as a substitute for the driver’s personal judgment in assessing road and traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate. Do not jerk the steering wheel in response to a warning.
ecls_bio_becls_a2_a108480870.SL51697300.10176,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109148673.SL52636.10148,Lane Departure Warning with active return / Lane Departure Warning,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a108481551.SL52630.10286,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109150487.SL52620.10267,Active Blind Spot Detection with active return / Active Blind Spot Detection,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480981.SL51697318.10291,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109150487.SL52620.10267,Active Blind Spot Detection with active return / Active Blind Spot Detection,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a108481541.SL52630.10383,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109371264.SL52620.10366,Side collision mitigation,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480978.SL51697256.10388,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109371264.SL52620.10366,Side collision mitigation,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a108481560.SL52630.10447,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a108714949.SL52620.10430,Rear-end collision preparation,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480984.SL51697357.10452,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a108714949.SL52620.10430,Rear-end collision preparation,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a108481541.SL52630.10495,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109746796.SL35727220.10471,Right-of-way warning,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480978.SL51697256.10500,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109746796.SL35727220.10471,Right-of-way warning,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a108481541.SL52630.10563,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109371365.SL65825064.10548,Wrong way warning,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108480978.SL51697256.10568,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109371365.SL65825064.10548,Wrong way warning,Warning,"Indicators and warnings cannot serve as a substitute for the driver’s personal judgment. Due to its limits, the system may not issue warnings or responses, or these may be issued late or in a manner that is not consistent with their normal use. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a108599767.SL11497559.10655,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a110722088.SL65546021.10641,Emergency Stop Assistant,Warning,The system cannot serve as a substitute for the driver’s personal judgment in assessing one's physical state. An increasing lack of alertness or fatigue may not be detected or not be detected in time. There is a risk of accident. Make sure that the driver is rested and alert. Adjust driving style to traffic conditions.
ecls_bio_becls_a2_a108481499.SL13537809.10704,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109150548.SL52620.10680,Cross traffic warning with braking function / Cross traffic warning,Warning,"The system cannot serve as a substitute for the driver’s personal judgment in assessing the traffic situation. Based on the limits of the system, it cannot independently react to all traffic situations. There is a risk of accident. Adjust driving style to traffic conditions. Watch the surrounding traffic situation closely, be ready to take over steering and braking at any time, and actively intervene where appropriate."
ecls_bio_becls_a2_a108638035.SL13575342.10866,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a109746125.SL7151793.10846,Active Protection,Warning,"The system cannot serve as a substitute for the driver’s personal judgment. Due to the system limits, critical situations might not be detected reliably or in time. There is a risk of accident. Adjust driving style to traffic conditions. Watch surrounding traffic closely and actively intervene where appropriate."
ecls_bio_becls_a2_a108599767.SL11497559.10909,ecls_bio_becls_a2_a109054719.SL63315232.9317,Safety,ecls_bio_becls_a2_a106758686.SL7153487.10893,Fatigue alert,Warning,The system cannot serve as a substitute for the driver’s personal judgment in assessing one's physical state. An increasing lack of alertness or fatigue may not be detected or not be detected in time. There is a risk of accident. Make sure that the driver is rested and alert. Adjust driving style to traffic conditions.
ecls_bio_becls_a2_a108647213.SL32873120.15344,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a108640490.SL52038.15333,Break-in procedures,Warning,"Due to new parts and components, safety and driver assistance systems can react with a delay. There is a risk of accident. After installing new parts or with a new vehicle, drive conservatively and intervene early if necessary. Observe the break-in procedures of the respective parts and components."
ecls_bio_becls_a2_a108647236.SL13512318.15404,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109381631.SL13512316.15392,Driving on poor roads,Notice,"Objects in unpaved areas, for instance stones or branches, can damage the vehicle. There is a risk of damage to property, among other potential damage. Do not drive on unpaved terrain."
ecls_bio_becls_a2_a108716756.SL53411.15423,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109363640.SL52013.15414,General driving notes,Warning,"When driving with a door open, passengers may be thrown from the vehicle. Careless opening of the door can pose a risk due to the flow of traffic. There is a risk of accident. Always close the doors fully. Make sure that the area around the vehicle is safe when the door is opened."
ecls_bio_becls_a2_a108647248.SL52016.15434,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109736996.SL52015.15427,Closing the tailgate / Closing the trunk lid,Warning,"An open trunk lid protrudes from the vehicle and can endanger occupants and other road users or damage the vehicle in the event of an accident, braking or evasive maneuvers. In addition, exhaust fumes may enter the vehicle interior. There is a risk of injury or risk of damage to property. Do not drive with the trunk lid open."
ecls_bio_becls_a2_a108647248.SL52016.15434,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109736996.SL52015.15427,Closing the tailgate / Closing the trunk lid,Warning,"An open tailgate protrudes from the vehicle and can endanger occupants and other road users or damage the vehicle in the event of an accident, braking or evasive maneuvers. In addition, exhaust fumes may enter the vehicle interior. There is a risk of injury or risk of damage to property. Do not drive with the tailgate open."
ecls_bio_becls_a2_a108647248.SL52016.15434,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109736996.SL52015.15427,Closing the tailgate / Closing the trunk lid,Warning,"An open tailgate protrudes from the vehicle and can endanger occupants and other road users or damage the vehicle in the event of an accident, braking or evasive maneuvers. There is a risk of injury or risk of damage to property. Do not drive with the tailgate open."
ecls_bio_becls_a2_a108515598.SL88457330.15449,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109363640.SL52013.15414,General driving notes,Notice,"The window will be lowered slightly when pulling on the door handle. In the event of frost, the window may be frozen solid and may not be able to be lowered. There is a risk of damage to property, among other potential damage. When pulling on the door handle, make sure that the window is lowered. If necessary, remove snow and ice from the window. Do not open the door with force."
ecls_bio_becls_a2_a108522784.SL88451864.15459,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109363640.SL52013.15414,General driving notes,Warning,"High temperatures can occur underneath the body, for instance caused by the exhaust system, while driving. Contact with the exhaust system can cause burns. There is a risk of injury. Do not touch the hot exhaust system, including the exhaust pipe."
ecls_bio_becls_a2_a108522780.SL52018.15464,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109363640.SL52013.15414,General driving notes,Warning,"If combustible materials, such as leaves or grass, come in contact with hot parts of the exhaust system, these materials can ignite. There is a risk of fire and an injury hazard. Do not remove the heat shields installed and never apply undercoating to them. Make sure that no combustible materials can come in contact with hot vehicle parts while driving, in Neutral or during parking."
ecls_bio_becls_a2_a108522762.SL52022.15572,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109363640.SL52013.15414,General driving notes,Warning,"The vehicle's performance may be affected by interference from high frequency radio signals. These signals are emitted by a series of transmission systems, such as from air traffic beacons or relay stations for mobile telecommunications. If you have problems of this nature, we recommend that you consult a service center."
ecls_bio_becls_a2_a108588424.SL52024.15582,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109363640.SL52013.15414,General driving notes,Warning,"Vehicle electronics and mobile communication devices can influence one another. There is radiation due to the transmission operations of mobile communication devices. There is a risk of injury or risk of damage to property. If possible, in the car's interior only use mobile communication devices, such as mobile phones, with a direct connection to an external antenna or the Personal eSIM in order to prevent mutual interference and to deflect radiation from the vehicle interior."
ecls_bio_becls_a2_a108648061.SL52029.15604,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a106605374.SL52028.15591,Driving through water,Notice,"When driving too quickly through deep water, the water can penetrate the engine compartment, the electrical system, or the transmission. There is a risk of damage to property, among other potential damage. When driving through water, do not exceed the maximum indicated water level and the maximum speed for driving through water."
ecls_bio_becls_a2_a108648951.SL52029.15609,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a106605374.SL52028.15591,Driving through water,Notice,"When driving too quickly through deep water, the water can penetrate under the hood, into the electrical system or into the transmission. There is a risk of damage to property, among other potential damage. When driving through water, do not exceed the maximum indicated water level and the maximum speed for driving through water."
ecls_bio_becls_a2_a108522776.SL3656937.15627,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a106605253.SL52030.15613,Braking safely,Warning,"Objects in the driver's footwell can limit the pedal travel or block a depressed pedal. There is a risk of accident. Stow objects in the vehicle such that they are secured and cannot enter into the driver's footwell. Use floor mats that are suitable for the vehicle and can be safely attached to the floor. Do not use loose floor mats and do not layer several floor mats. Make sure that there is sufficient clearance for the pedals. Ensure that the floor mats are securely fastened again after they were removed, for instance for cleaning."
ecls_bio_becls_a2_a108713607.SL52033.15647,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a106605191.SL52032.15635,Hills,Warning,"Light but consistent pressure on the brake pedal can lead to high temperatures, brake wear and possibly even brake system failure. There is a risk of accident. Avoid placing excessive stress on the brake system."
ecls_bio_becls_a2_a108717660.SL52034.15652,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a106605191.SL52032.15635,Hills,Warning,"In idle state or with the engine switched off, safety functions, for instance engine braking effect, braking assistance and steering assistance, may not be available. There is a risk of accident. Do not attempt to drive in idle state or with the engine switched off. In Neutral or with drive-ready state switched off, safety-relevant functions, for instance drivetrain brake force, braking force boost and steering assistance, are restricted or not available at all. There is a risk of accident. Do not drive in Neutral or with drive-ready state switched off. In Neutral, in the ECO PRO driving mode or with drive-ready state switched off, safety-relevant functions, for instance engine brake force, braking force boost, and steering assistance, are restricted or not available at all. There is a risk of accident. Do not drive in Neutral, in the ECO PRO driving mode or with drive-ready state switched off."
ecls_bio_becls_a2_a108491156.SL55803908.15671,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109363640.SL52013.15414,General driving notes,Notice,"If the ground clearance is insufficient, e.g., curbs or underground garage entrances, contact with vehicle parts, e.g., spoiler, and the underbody may occur. There is a risk of damage to property, among other potential damage. Ensure that there is sufficient ground clearance available."
ecls_bio_becls_a2_a108588408.SL6178023.15683,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109363640.SL52013.15414,General driving notes,Warning,"Damage to vehicle components can negatively impact handling at high speeds. This includes, among other things, tires, underbody and parts for improving aerodynamics. There is a risk of accident. Have damage corrected by an authorized service center or another qualified service center or repair shop. Do not drive at high speeds until the damage is corrected."
ecls_bio_becls_a2_a108648137.SL105726127.15700,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a109045179.SL51999.15687,Roof-mounted luggage rack,Warning,"When driving with a roof load, for instance with roof-mounted luggage rack, the vehicle's center of gravity is higher, which increases the risk of the vehicle tipping in critical driving situations. There may be a risk of accident or risk of damage to property. Drive with roof load only with activated Dynamic Stability Control."
ecls_bio_becls_a2_a108515668.SL99173105.15748,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,ecls_bio_becls_a2_a106607289.SL63315240.15326,Things to remember when driving,Warning,The vehicle is not designed for use in M Sport or motorsport-like competition. There is a risk of accident. Do not use the vehicle for M Sport or motorsport-like competitions.
ecls_bio_becls_a2_a108638016.SL28998702.13783,ecls_bio_becls_a2_a109907816.SL63315235.13757,Driving comfort,ecls_bio_becls_a2_a109745307.SL341163.13769,Two-axle ride level control,Warning,"Adjusting the vehicle height may result in trapped body parts or damaged vehicle parts. There is a risk of injury or risk of damage to property. When adjusting the vehicle height, make sure that the areas of movement around the vehicle and at the wheel housing are free."
ecls_bio_becls_a2_a108595510.SL53592.3050,ecls_bio_becls_a2_a109155651.SL63315218.3026,BMW iDrive,ecls_bio_becls_a2_a109329389.SL53589.3035,Display and operating concept,Warning,"Operating the integrated information systems and communication devices while driving can distract from surrounding traffic. It is possible to lose control of the vehicle. There is a risk of accident. Only use the systems or devices when the traffic situation allows. As warranted, stop and use the systems and devices while the vehicle is stationary."
ecls_bio_becls_a2_a108647944.SL53592.3281,ecls_bio_becls_a2_a109155651.SL63315218.3026,BMW iDrive,ecls_bio_becls_a2_a107485175.SL53553.3270,Control Display,Notice,"Objects in the area in the front of the Control Display can slip and damage the Control Display. There is a risk of damage to property, among other potential damage. Do not place objects in the area in front of the Control Display."
ecls_bio_becls_a2_a108647004.SL1747837.2593,ecls_bio_becls_a2_a109377013.SL63315225.2570,Safety of the high-voltage system,ecls_bio_becls_a2_a109376712.SL1747544.2581,Working on the vehicle,Warning,"Improperly performed work, in particular maintenance and repair on the high-voltage system, can lead to electric shock. There is a risk of injury, risk of fire and danger to life. Have work on the vehicle, in particular maintenance, repair or changes, only performed by an authorized service center or another qualified service center or repair shop. Improperly performed work, in particular maintenance and repair on the high-voltage system, can lead to electric shock. There is a risk of injury, fire and danger to life. The manufacturer of your vehicle recommends that the work on the vehicle, in particular maintenance and repair, be performed by an authorized service center or another qualified service center or repair shop. Have work on the vehicle, in particular maintenance and repair, performed by an authorized BMW i service center or another qualified service center or repair shop."
